name,SMILES
ZINC000072140049,CC(=O)c1ccc(N2C[C@H]3[C@H]4CC[C@H](CC4)[C@@H]3C2)nc1
ZINC000071980888,CCOC(=O)c1c[nH]nc1COc2cccc3ccccc23
ZINC000021044930,Cc1ccc2c(CC(=O)NCCc3ccccn3)coc2c1
ZINC000020572920,CC[C@H](Oc1cccc(C)c1C)C(=O)N2CCCC2
ZINC000008120443,CN(CC(=O)Nc1ccc(F)cc1)Cc2ccc(F)cc2
ZINC000000504053,O=C1CCCc2c1n(C[C@H]3CO3)c4c(Cl)cccc24
ZINC000071907549,Cc1cccc(C(=O)N(C)[C@@H]2CCc3ccccc3C2)n1
ZINC000091894542,CCS[C@@H](C)c1ncnn1CCc2ccccc2
ZINC000072288565,CC(=O)N1CCC[C@@H]1c2nc(-c3ccc(Cl)cc3)c[nH]2
ZINC000072288566,CC(=O)N1CCC[C@H]1c2nc(-c3ccc(Cl)cc3)c[nH]2
ZINC000021709163,CC(C)n1ncc2cc(NC(=O)C[C@@H]3C=CCC3)cnc21
ZINC000008991968,Fc1cccc(-c2nnc3sc(-c4ccccn4)nn23)c1
ZINC000072268288,C[C@H](NC(=O)N1CCC1)c2csc3ccccc23
ZINC000072288569,CC(=O)c1cnc(NC(=O)CC2CCCCC2)s1
ZINC000040458997,Cc1nc2ccccc2n1CCCNc3ncccc3C#N
ZINC000091894545,CCS[C@H](C)c1ncnn1CCc2ccccc2
ZINC000074937877,CC1(C)COc2cccc(Br)c2OC1
ZINC000044935061,Cc1nc(C(C)C)sc1C(=O)N2CCC(C)CC2
ZINC000071902387,C[C@H](N[C@H]1C[C@@H](C)OC1=O)c2cccc3ccccc23
ZINC000008723078,COCCOc1ccc(C(=O)Nc2ccccc2F)cc1
ZINC000071771322,CCCc1nnc2sc(Cc3c[nH]c4ccccc34)nn12
ZINC000071902388,C[C@H]1C[C@H](N[C@H](C)c2cccc3ccccc23)C(=O)O1
ZINC000071902389,C[C@H](N[C@H]1C[C@@H](C)OC1=O)c2cccc3ccccc23
ZINC000071771989,C[C@@H]1CC(=O)N(c2ccccc2)N(c3ccccc3)C1=O
ZINC000007989706,Cc1[nH]c(=S)sc1CC(=O)N[C@@H]2CCCC[C@@H]2C
ZINC000007989707,Cc1[nH]c(=S)sc1CC(=O)N[C@H]2CCCC[C@@H]2C
ZINC000007989708,Cc1[nH]c(=S)sc1CC(=O)N[C@@H]2CCCC[C@H]2C
ZINC000007989709,Cc1[nH]c(=S)sc1CC(=O)N[C@H]2CCCC[C@H]2C
ZINC000071847628,Cc1c(NC(=O)[C@H]2CCCO2)cccc1OC3CCCC3
ZINC000040541859,CC(C)OCc1cccc(CNC(=O)c2ccoc2)c1
ZINC000071747413,Cc1cc(-c2nccn2CCc3ccncc3)oc1C
ZINC000040490076,Cc1nc(CCNc2cccc(F)c2C#N)cs1
ZINC000040541850,CC(C)OCc1cccc(CNC(=O)C2CCCC2)c1
ZINC000008939041,Cc1ccc([C@@H](NC(=O)c2ccco2)C3CC3)cc1
ZINC000007980663,NC(=O)c1ccc(Oc2ccc([N+](=O)[O-])cc2Cl)cc1
ZINC000021884656,Cc1ccccc1NCC(=O)N[C@H]2CCCC[C@H]2C
ZINC000021884658,Cc1ccccc1NCC(=O)N[C@H]2CCCC[C@@H]2C
ZINC000006730828,COc1ccc(NC(=O)N2C[C@@H](C)C[C@H](C)C2)c(OC)c1
ZINC000006730829,COc1ccc(NC(=O)N2C[C@H](C)C[C@@H](C)C2)c(OC)c1
ZINC000008332924,Cc1nc(SCC(=O)c2ccc(F)cc2)oc1C
ZINC000021214082,CSc1ccc(Cl)c(C(=O)Nc2nncs2)c1
ZINC000021848171,CC1CCN(Cc2nc3cc(Cl)ccc3c(=O)[nH]2)CC1
ZINC000008619752,Cc1cccc(C(=O)OCc2cc3ccccc3[nH]c2=O)c1
ZINC000008489875,COc1cc(C#N)ccc1O[C@H](C)C(=O)c2ccccc2
ZINC000008925757,O=c1ccc(Cc2ccc(Cl)cc2Cl)n[nH]1
ZINC000091691558,Clc1ccc(Cn2ncnc2CCc3cccnc3)cc1
ZINC000040505607,COC(=O)c1ccc([C@H](C)Sc2ccccn2)o1
ZINC000008709909,COc1ccccc1[C@H](C)NC(=O)c2[nH]nc3ccccc23
ZINC000071888608,CC(C)(C)OC(=O)N(Cc1nccn1C(F)F)C2CC2
ZINC000019926895,O=C1CS[C@@H](c2cccc(Cl)c2)N1C3CC3
ZINC000008356516,COc1ccc(OC)c([C@@H](C)NC(=O)C[C@H]2C=CCC2)c1
ZINC000008356515,COc1ccc(OC)c([C@H](C)NC(=O)C[C@H]2C=CCC2)c1
ZINC000044870955,CC(C)=CC(=O)NCc1c(C)nn(-c2ccccc2)c1C
ZINC000008244278,O=c1c2ccsc2ncn1Cc3c(F)cccc3Cl
ZINC000008748633,COc1ccc(CCC(=O)Nc2ccc(C)cc2O)cc1
ZINC000072280550,O=C(NCc1ccsc1)c2c[nH]nc2-c3ccccc3
ZINC000006715900,CC(C)(C)c1ccccc1OCC(=O)NCc2ccncc2
ZINC000008714400,Cc1ccc(NC(=O)[C@@H](C)Cn2nc(C)cc2C)c(C)c1
ZINC000008714401,Cc1ccc(NC(=O)[C@H](C)Cn2nc(C)cc2C)c(C)c1
ZINC000044867943,Cc1ccccc1SCC(=O)Nc2c(C)nn(C)c2C
ZINC000071902920,O=C(N[C@H]1CCC[C@H]1Oc2ccccc2)c3ccco3
ZINC000071902921,O=C(N[C@H]1CCC[C@@H]1Oc2ccccc2)c3ccco3
ZINC000071902922,O=C(N[C@@H]1CCC[C@@H]1Oc2ccccc2)c3ccco3
ZINC000071902923,O=C(N[C@@H]1CCC[C@@H]1Oc2ccccc2)c3ccco3
ZINC000007926907,CN(CC(=O)Nc1ccc(Cl)cc1)Cc2ccsc2
ZINC000035655362,Nc1cc(-c2ccccc2)cc(Br)c1O
ZINC000008326955,CC[C@H](C)n1c(CCn2cc(Cl)cn2)n[nH]c1=S
ZINC000006973560,Cc1ccccc1CSc2n[nH]c(-c3ccncc3)n2
ZINC000008748918,O=C1CCN(C(=O)/C=C/c2cccc(Cl)c2Cl)CC1
ZINC000007399714,Cc1ccc(C)c(NC(=O)CCc2c(C)noc2C)c1
ZINC000020573458,CCCc1nc(NCCCOC)c(C#N)c2c1CCCC2
ZINC000092213389,COc1ccc(-c2noc(-c3cnn(C(C)C)c3C)n2)cc1
ZINC000000335331,O=C1[C@H]2[C@@H]3C=C[C@H]([C@H]2C(=O)N1c4ccccc4Cl)C35CC5
ZINC000006794016,COc1cccc(/C=C/C(=O)NC2CCCCC2)c1
ZINC000006727247,C[C@@H](NC(=O)NCc1ccccc1)c2ccccc2
ZINC000006727242,C[C@H](NC(=O)NCc1ccccc1)c2ccccc2
ZINC000077487486,Cc1nc(C(=O)N2CC[C@H](c3ccc(F)cc3)C2)c(C)o1
ZINC000071760041,Cc1ccc(-c2cc(-c3c(C)n[nH]c3C)nc(N)c2C#N)o1
ZINC000077487488,Cc1nc(C(=O)N2CC[C@@H](c3ccc(F)cc3)C2)c(C)o1
ZINC000006731337,COc1cccc(NC(=O)NCc2cccs2)c1
ZINC000007926848,Cc1ccc(NC(=O)CN(C)Cc2ccsc2)cc1C
ZINC000006741470,O=C(COc1ccc(F)cc1F)N2CCCCCCC2
ZINC000006728779,COc1ccc([C@H](C)NC(=O)c2ccoc2C)cc1
ZINC000127321237,Cc1ccc(Br)c(C(=O)NC(C)(C)C)c1
ZINC000019433911,Cc1nn(-c2ccc(Br)cc2)c(C)c1C=O
ZINC000006697958,CCCCc1nnc(-c2cc(Br)ccc2N)o1
ZINC000022077533,COc1ccc(CNc2ccc(Cl)cn2)cc1OC
ZINC000071914410,Cc1n[nH]c(C)c1NC(=O)COc2cccc(Cl)c2C
ZINC000006697957,CC(C)COc1ccc(NC(=O)c2ccncc2)cc1
ZINC000008579375,CCOc1ccccc1NC(=S)NCc2ccco2
ZINC000007981772,c1ccc(-n2nnnc2N3CCC[C@H]3c4cccs4)cc1
ZINC000072145304,Cc1cccc(CN2CC[C@]3(CCCO3)CCC2=O)c1F
ZINC000072145305,Cc1cccc(CN2CC[C@@]3(CCCO3)CCC2=O)c1F
ZINC000045028540,Cc1ccc(C(=O)c2cccc(Br)c2)nc1
ZINC000045028541,Cc1ccc(C(=O)c2ccc(Br)cc2)nc1
ZINC000072161311,C[C@H](Nc1nc(C(C)(C)C)nc2c1cnn2C)c3ccco3
ZINC000044867611,COC[C@@H](C)Nc1nc(-c2ccc(C#N)cc2)cs1
ZINC000007724062,CCc1ccccc1NC(=O)CCNC(=O)c2ccccc2
ZINC000006639205,C[C@H](OC(=O)C1CCC1)C(=O)c2c[nH]c3ccccc23
ZINC000534587868,Cc1nc(C(C)C)sc1CNC(=O)[C@H]2C[C@@H]3C=C[C@H]2C3
ZINC000006731056,COc1ccccc1CCNC(=O)Nc2ccc(F)cc2
ZINC000040456860,O=C(CSC1CCCC1)NCc2cccs2
ZINC000040489160,Cc1noc(C)c1CSc2nccc(C(F)(F)F)n2
ZINC000040489161,Cc1cc(CSc2nccc(C(F)(F)F)n2)on1
ZINC000097047051,C[C@@H]1CC(C)(C)N(C(=O)c2ccnn2C)c3ccccc31
ZINC000040535964,Cc1ccc(NC(=O)C2CC2)cc1NC(=O)c3ccoc3C
ZINC000072171540,Cc1ncsc1CCCNc2ccc3cc[nH]c3n2
ZINC000067843204,COc1ccc(C)c2c1N(C(=O)CC(F)(F)F)CCC2
ZINC000071844443,Cc1noc(C)c1CN(C)c2cccc(Cl)c2C#N
ZINC000534659084,O=C(C[C@@H]1CC1(F)F)NC2(c3ccc(Cl)cc3)CC2
ZINC000006700293,COc1ccc([C@H](C)NC(=O)Cc2ccc(C)cc2)cc1
ZINC000006700294,COc1ccc([C@@H](C)NC(=O)Cc2ccc(C)cc2)cc1
ZINC000534659083,O=C(C[C@H]1CC1(F)F)NC2(c3ccc(Cl)cc3)CC2
ZINC000077455470,CCc1ccc(-c2nccn2[C@H](CC)c3nc(C)no3)nc1
ZINC000020375602,Cc1ccc(C)c(NC(=S)Nc2cc(C)[nH]n2)c1
ZINC000008209121,CNc1nc(-c2ccc(OC(F)F)c(OC)c2)cs1
ZINC000008187121,c1cc2c(cc1C3=NN/C(=N\C4CC4)/SC3)CCCC2
ZINC000534647305,CC1(C)C[C@]1(C(=O)NCc2cscn2)c3cccs3
ZINC000008241164,CCc1noc(C)c1C(=O)Nc2ccc3c(c2)CCC3
ZINC000008369671,Cc1ccc(NC(=O)Nc2ccccc2C(N)=O)c(C)c1
ZINC000020773818,Fc1ccccc1CN2CCO[C@H](Cc3ccccc3)C2
ZINC000092019317,Clc1ccccc1-c2cc(CNc3ncccn3)on2
ZINC000267218746,COc1ccc(CCNc2ccccc2C(=O)N(C)C)cc1
ZINC000008243104,O=C(C[C@H]1C=CCC1)Nc2ccc(N3CCCC3=O)cc2
ZINC000020773815,Fc1ccccc1CN2CCO[C@@H](Cc3ccccc3)C2
ZINC000032906862,Cn1c(Cl)cnc1CN2CCCc3cccc(F)c32
ZINC000000530245,Cc1nn2c(-c3ccccc3)nnc2c4ccccc14
ZINC000008915089,COc1ccccc1-c2c(-c3ccc(O)cc3O)n[nH]c2C
ZINC000091846225,CN(C)C(=O)Cc1ccc(CCOCc2ccccc2)cc1
ZINC000071868114,CCN(C(=O)C1CCC1)[C@H](C)c2ccc(C#N)cc2
ZINC000007340779,CC(=O)c1c(C)[nH]c(C(=O)[C@H](C)N2CCC[C@H](C)C2)c1C
ZINC000008060871,CCc1nnsc1C(=O)Nc2ccc(F)c(Cl)c2
ZINC000006339171,Cc1ccccc1NC(=O)c2cccc(C)c2[N+](=O)[O-]
ZINC000000285060,O=C(c1cccc(Br)c1)N2CCCCC2
ZINC000002637458,Cc1cc(C(=O)N2c3ccccc3C[C@H]2C)ccc1[N+](=O)[O-]
ZINC000021503692,Clc1ccc(NCc2ccccc2Cl)nn1
ZINC000072164670,Cc1nc([C@H](C)N(C)C(=O)NC2CCCC2)c(C)s1
ZINC000181058599,Cc1nc(CN2CCC[C@H]2c3cccn3C)cs1
ZINC000007525437,Cc1noc(C)c1CCC(=O)NC2CCCCCC2
ZINC000020479277,Cc1c(C(=O)Nc2ccc3n[nH]cc3c2)cccc1[N+](=O)[O-]
ZINC000007352893,Cc1ccc(CNC(=S)NCc2ccc(F)cc2)cc1
ZINC000007000139,COc1ccc(NC(=O)c2noc3c2C[C@@H](C)CC3)cc1
ZINC000071799571,Cc1nc(-c2cccc(NC(=O)N3CCC(C)CC3)c2)n[nH]1
ZINC000071799573,Cc1nc(-c2cccc(NC(=O)N3CCCCCC3)c2)n[nH]1
ZINC000021531139,O=C(Nc1ccc(F)cc1)N2CCSc3ncccc32
ZINC000071799579,Cc1nc(-c2cccc(NC(=O)N3CCC[C@H](C)C3)c2)n[nH]1
ZINC000008115033,N#Cc1cccc(NC(=O)CCC(=O)c2ccc(F)cc2)c1
ZINC000007269988,O=C(NCCOc1ccc(Cl)cc1)c2ccccc2
ZINC000040527039,CC[C@@H]1CCCN(C(=O)Nc2cccc(COC)c2)C1
ZINC000040527038,CC[C@@H]1CCCN(C(=O)Nc2cccc(COC)c2)C1
ZINC000000052418,O=C(c1ccccc1)c2cc3c(cc2Cl)OCCO3
ZINC000007375660,O=S(=O)(/C=C/c1ccc(Cl)cc1)NC2CCCC2
ZINC000072274659,CC[C@H](NC(=O)CCn1nc(C)cc1C)c2ccccc2
ZINC000092037646,CC(C)=CC[C@]1(CO)CCCN(C(=O)c2cccs2)C1
ZINC000226446228,C[C@H](c1ccc(C(F)(F)F)cc1)[N@@H+]2CC[C@@H](C(=O)O)C2
ZINC000072274655,CC[C@H](NC(=O)c1cc(C(C)=O)c[nH]1)c2ccccc2
ZINC000077319921,CCc1nc(N2CCC(Cc3ccc(F)cc3)CC2)no1
ZINC000006668437,C[C@@]1(O)N(CCc2cccs2)C(=O)OC13CCCCC3
ZINC000006668436,C[C@@]1(O)N(CCc2cccs2)C(=O)OC13CCCCC3
ZINC000226446223,C[C@@H](c1ccc(C(F)(F)F)cc1)[N@@H+]2CC[C@@H](C(=O)O)C2
ZINC000006704106,Cc1ccc(C)c(O[C@@H](C)C(=O)Nc2nccs2)c1
ZINC000006704107,Cc1ccc(C)c(O[C@H](C)C(=O)Nc2nccs2)c1
ZINC000181502697,Cc1ccc(NC[C@H]2CC=CCC2)cc1S(C)(=O)=O
ZINC000006726148,COc1cccc([C@H](C)NC(=O)c2cccc(C)c2)c1
ZINC000008705679,CC[C@H](CNC(=O)Nc1cc(C)on1)c2ccccc2
ZINC000008705678,CC[C@@H](CNC(=O)Nc1cc(C)on1)c2ccccc2
ZINC000006823132,Cc1ccc(NC(=O)c2ncn(-c3ccccc3)n2)cc1C
ZINC000040478739,Clc1ccccc1CNc2nccnc2Cl
ZINC000008327320,Cc1ccc(C)c(OCCC(=O)Nc2nccs2)c1
ZINC000071867166,COCc1cccc(C(=O)N(C)[C@@H](C)c2ccco2)c1
ZINC000071867167,COCc1cccc(C(=O)N(C)[C@H](C)c2ccco2)c1
ZINC000006823139,O=C(Nc1cccc(Cl)c1)c2ncn(-c3ccccc3)n2
ZINC000040529032,Cc1ccc(NC(=O)c2scnc2C)cc1F
ZINC000071764514,Cc1nn(C)cc1-c2cc([C@@H]3CC=CCC3)c(C#N)c(N)n2
ZINC000071764513,Cc1nn(C)cc1-c2cc([C@H]3CC=CCC3)c(C#N)c(N)n2
ZINC000008552965,C[C@H]1C[C@H](C)CC[C@H]1COC(=O)CN2CCCCC2
ZINC000007662287,CCNC(=S)N(Cc1ccco1)Cc2cccs2
ZINC000237226760,COc1ccc([C@@H]2CCCCC[N@@H+]2CCC(=O)O)cc1
ZINC000040457522,O=C(c1ccc(COc2ccccc2)o1)N3CCCC3
ZINC000072115488,COc1ccc(-c2ccnc3nc(-c4ccco4)nn23)cc1
ZINC000182435010,CC(C)CCCS(=O)(=O)Cc1ccccc1F
ZINC000067285399,Cc1ccccc1-c2cc3c(N4CCCC4)nccn3n2
ZINC000072140420,O=C(CCCc1ccccc1)N2CC(c3ccncc3)C2
ZINC000006697675,O=C(Nc1ccc(-n2cc(Cl)cn2)cc1)c3cccnc3
ZINC000072162499,OC[C@H](Nc1cc(Cl)c2cc[nH]c2n1)c3ccccc3
ZINC000007400178,COCc1ccc(C(=O)Nc2ccccc2C)cc1
ZINC000071902713,C[C@@H](CCc1ccccc1)Nc2cccc(NC(=O)CO)c2
ZINC000071721567,Cc1cc(C2CCC2)nc(N(C)Cc3cccnc3)n1
ZINC000007499439,CNc1ccc(-c2nc(-c3ccccc3)no2)cc1[N+](=O)[O-]
ZINC000008715140,Cc1ccc(NC(=O)c2cnn(-c3ccccn3)c2C)cc1
ZINC000071902716,CC[C@@H](Nc1cccc(NC(=O)CO)c1)c2ccccc2
ZINC000071902715,CC[C@H](Nc1cccc(NC(=O)CO)c1)c2ccccc2
ZINC000071902714,C[C@H](CCc1ccccc1)Nc2cccc(NC(=O)CO)c2
ZINC000035511505,CCc1cc([C@@H]2CCCN2C(=O)NCCC(C)C)on1
ZINC000000472858,CC1(C)[C@]2(C)CC[C@@]1(C(=O)NC3CCCCC3)CC2=O
ZINC000008705019,O=C(/C=C/c1cccc2ccccc12)NC3=NCCS3
ZINC000008705010,Cc1cc(C(=O)Nc2nc(-c3ccccc3)cs2)no1
ZINC000007042065,COc1ccccc1N[C@@H](C)C(=O)Nc2cccc(C#N)c2
ZINC000534669856,Cc1ccc(CC2(NC(=O)C[C@@H]3CC3(F)F)CC2)cc1
ZINC000086364074,CC(C)[C@H](C)N(C(=O)NCc1ccsc1)C2CC2
ZINC000077485992,CN(Cc1cccc2ncccc12)C(=O)[C@@]3(C)CCCCO3
ZINC000086364072,CC(C)[C@@H](C)N(C(=O)NCc1ccsc1)C2CC2
ZINC000077485994,CN(Cc1cccc2ncccc12)C(=O)[C@]3(C)CCCCO3
ZINC000534669857,Cc1ccc(CC2(NC(=O)C[C@H]3CC3(F)F)CC2)cc1
ZINC000007046583,C[C@@H](Sc1ncc(C#N)c(N)n1)c2ccccc2Cl
ZINC000072294343,CCc1nc(C)c([C@@H](C)OC(=O)C[C@@H]2CCCO2)s1
ZINC000072294345,CCc1nc(C)c([C@@H](C)OC(=O)C[C@H]2CCCO2)s1
ZINC000072294344,CCc1nc(C)c([C@H](C)OC(=O)C[C@@H]2CCCO2)s1
ZINC000072294346,CCc1nc(C)c([C@H](C)OC(=O)C[C@H]2CCCO2)s1
ZINC000007375657,Cc1c(C)c(C)c(S(=O)(=O)NC2CCCC2)c(C)c1C
ZINC000071890755,O=C(NCCCNc1ccccc1)c2scnc2Cl
ZINC000007777021,Cc1ccc(NCC(=O)N[C@H]2CCCC[C@H]2C)c(C)c1
ZINC000299763811,Cc1nnc(CN2CC[C@H](c3ccccc3Cl)C2)s1
ZINC000007271937,COc1ccc(SCC(=O)N[C@@H]2CCCC[C@H]2C)cc1
ZINC000046876053,N#Cc1cnc(S[C@@H]2CCCc3ccccc32)nc1N
ZINC000046876051,N#Cc1cnc(S[C@H]2CCCc3ccccc32)nc1N
ZINC000006731838,CCn1ccc(C(=O)Nc2cccc(Cl)c2C)n1
ZINC000040540590,CCOC(=O)Nc1ccc(NC(=O)N[C@H](C)CC)cc1
ZINC000071884297,CN(Cc1ccc(F)cc1Cl)C(=O)c2ccco2
ZINC000040489901,O=C(Nc1cccc2c[nH]nc12)c3cc(F)ccc3F
ZINC000007821314,Cc1nc(-c2ccc(CNC(=O)C3CC3)s2)cs1
ZINC000008391798,C[C@@H](Sc1ccccc1)C(=O)Nc2nccs2
ZINC000008855871,Cc1ccc(NC(=O)CCc2ccc3c(c2)OCO3)c(O)c1
ZINC000008312963,C[C@H](C(=O)Nc1ccccc1)N(C)Cc2cccs2
ZINC000008312962,C[C@@H](C(=O)Nc1ccccc1)N(C)Cc2cccs2
ZINC000041352685,Nc1cc(C(F)(F)F)nn1-c2ccc(Cl)cc2
ZINC000008345695,CN(C)c1ccc(NC(=O)Cc2ccccc2F)cc1
ZINC000007837860,ON1CCCC[C@@H]1SCc2nc3ccccc3s2
ZINC000007914728,Cc1cccc(NC(=O)c2cccc(N3CCCC3=O)c2)c1
ZINC000072277686,CCS(=O)(=O)N[C@H](c1ccccc1)c2ccc(C)cc2
ZINC000072277685,CCS(=O)(=O)N[C@@H](c1ccccc1)c2ccc(C)cc2
ZINC000000067208,O=C1CS[C@H](c2ccccc2)N1c3ccccc3
ZINC000009936972,COc1ccc([C@@]23CCC(=O)N2c4ccccc4N3)cc1
ZINC000000067206,O=C1CS[C@@H](c2ccccc2)N1c3ccccc3
ZINC000072230356,CC(C)CC[C@H](C)NS(=O)(=O)CC1CCCCC1
ZINC000078305572,CC[C@@H](C)N(C)C(=O)Cc1nc(-c2ccccc2)oc1C
ZINC000021870357,CCCNC(=O)c1cc(C(C)C)nc2c1cnn2C(C)C
ZINC000021273505,CC[C@H]1CCc2sc(C(=O)N[C@@H](C)COC)cc2C1
ZINC000007777084,CC[C@@H](C)Nc1nc2cc(C)nn2c3ccccc13
ZINC000007777085,CC[C@H](C)Nc1nc2cc(C)nn2c3ccccc13
ZINC000044919137,CNC(=O)c1cc2sccc2n1Cc3ccccc3F
ZINC000021273502,CC[C@@H]1CCc2sc(C(=O)N[C@@H](C)COC)cc2C1
ZINC000021273508,CC[C@@H]1CCc2sc(C(=O)N[C@H](C)COC)cc2C1
ZINC000072170190,CC[C@@H](CNc1cc(-c2ccccc2)nc3ccnn13)OC
ZINC000007753336,COc1cc(C(C)=O)ccc1OC(=O)c2ccccc2F
ZINC000008230640,c1csc(-c2nc(SC[C@H]3CCCCO3)n[nH]2)c1
ZINC000077471660,Cc1ccc(OC[C@@H]2CCCN(C(=O)c3ccc[nH]3)C2)cc1
ZINC000077471662,Cc1ccc(OC[C@H]2CCCN(C(=O)c3ccc[nH]3)C2)cc1
ZINC000007378637,C[C@H](C(=O)Nc1ccc(F)cc1)N2CCc3ccccc3C2
ZINC000007378631,C[C@@H](C(=O)Nc1ccc(F)cc1)N2CCc3ccccc3C2
ZINC000000173777,CNC(=O)N1c2ccccc2CCc3ccccc31
ZINC000045028730,COc1cccc(C(=O)c2ccc(Br)cc2)n1
ZINC000007215407,C[C@H](Oc1ccccc1)C(=O)N[C@@H]2CCOc3ccccc32
ZINC000040292072,Nc1ccc2c(C(=O)Nc3ccccc3)c[nH]c2c1
ZINC000008133207,CCc1noc(C)c1C(=O)NCCc2ccc(Cl)cc2
ZINC000228008251,CC(C)(C)c1cnc2ccc(Br)cn12
ZINC000040526171,CC[C@H]1CN(C(=O)Nc2ccccc2SC)CCO1
ZINC000040526170,CC[C@@H]1CN(C(=O)Nc2ccccc2SC)CCO1
ZINC000008745194,CC(=O)c1c(C)[nH]c(C(=O)N(C)Cc2ccccc2C)c1C
ZINC000072119292,Cc1ccc(C)c([C@H]2CC(=O)Nc3c2c(=O)[nH]n3C(C)C)c1
ZINC000109672695,O=C1CC(c2ccc(F)cc2)=Nc3ccccc3N1
ZINC000008699177,O=C(O)[C@@H]1C[N@H+](Cc2ccccc2)C[C@H]1c3ccc(F)cc3
ZINC000045165031,CCNC(=O)c1ccccc1SCc2c(C)noc2C
ZINC000020906405,Cc1ccccc1-c2c[nH]c([C@H]3CC(=O)N(CC(C)C)C3)n2
ZINC000020906407,Cc1ccccc1-c2c[nH]c([C@@H]3CC(=O)N(CC(C)C)C3)n2
ZINC000072239530,Cc1occc1C(=O)NCCCn2ncc3c(C)cccc32
ZINC000007507322,C[C@@H](S[C@H]1CCCCN1O)C(=O)c2c[nH]c3ccccc23
ZINC000008661999,Cc1cc(=O)oc(C)c1C(=O)N[C@H](C)CCc2ccccc2
ZINC000007507321,C[C@H](S[C@H]1CCCCN1O)C(=O)c2c[nH]c3ccccc23
ZINC000008332336,Cc1nc(SCC(=O)Nc2ccc(Cl)cn2)oc1C
ZINC000008007479,Cc1ccc(NC(=O)c2ccccc2N3CCCC3=O)cc1
ZINC000006698380,COc1ccc(Cl)cc1NC(=O)Nc2ccccn2
ZINC000040488502,O=C1CCC[C@H](Nc2ccc(Br)cc2)C1
ZINC000040488501,O=C1CCC[C@@H](Nc2ccc(Br)cc2)C1
ZINC000157873827,CC(=O)c1c(C)cccc1NC(=O)CC(F)(F)F
ZINC000061720575,Clc1cccc2ncn3nc(-c4ccco4)nc3c12
ZINC000078503154,CC(=O)c1cccc(OS(=O)(=O)CC2CCCCC2)c1
ZINC000007971626,Cc1cccc(C)c1NC(=O)CNc2ccc(F)cc2
ZINC000008780522,COc1ccc(NC(=O)Nc2ccc(C)cc2)cn1
ZINC000006784963,CCN(Cc1ccccc1)C(=O)c2ccc(C#N)cc2
ZINC000006699837,COc1ccc(NC(=O)N[C@H]2CC[C@@H](C)CC2)c(OC)c1
ZINC000007953038,CC(=O)c1ccc(NCC(=O)Nc2cccc(F)c2)cc1
ZINC000006701301,CCCC(=O)Nc1cccc(NC(=O)c2ccccn2)c1
ZINC000007785615,CN(CC(=O)Nc1ccc(F)c(F)c1)Cc2ccccc2
ZINC000007953031,Cc1nc(-c2ccsc2)sc1C(=O)NC3CC3
ZINC000045070041,O=C1c2ccccc2C(=O)N1[C@H]3CCC=CCCC3
ZINC000040465404,O=C(c1cc2c(s1)CCC2)N(Cc3ccccn3)C4CC4
ZINC000007406229,COc1cc(C#N)ccc1OC(=O)c2cc(F)cc(F)c2
ZINC000045070047,O=C1c2ccccc2C(=O)N1[C@@H]3CCC=CCCC3
ZINC000008921598,CCOc1cc(C(=O)Nc2ccc(C#N)cc2)ccc1OC
ZINC000000174860,O=C1CCC(=O)N1C2c3ccccc3Oc4ccccc42
ZINC000071755520,Cc1cc(C(=O)N(Cc2nccn2C)C(C)C)sc1C
ZINC000008287837,O=C(CCC(=O)c1cccs1)Nc2cccc(F)c2
ZINC000020782274,c1ccc(CCC[C@H]2CN(Cc3cccnc3)CCO2)cc1
ZINC000007397980,N#Cc1cccc(NC(=O)Cc2ccc3c(c2)CCC3)c1
ZINC000009486371,Cc1cnc(NC(=O)c2ccc(Cl)nc2Cl)s1
ZINC000007988863,Cc1ccsc1CN(C)C(=O)CCc2c(C)noc2C
ZINC000040566650,CCS(=O)(=O)Oc1c(Cl)cc(Cl)cc1Cl
ZINC000020782271,c1ccc(CCC[C@@H]2CN(Cc3cccnc3)CCO2)cc1
ZINC000534574493,O=C(NCCCCc1ccccc1)N2CCC(F)(F)CC2
ZINC000006715134,COc1ccc(C)cc1NC(=O)Nc2ncccc2C
ZINC000007779615,O=[N+]([O-])c1ccccc1Oc2ncnc3sccc23
ZINC000045362071,O=C(NCc1cccc(F)c1)c2c(F)cccc2F
ZINC000021362758,Cc1nc(CC(=O)Nc2ccc(C#N)c(Cl)c2)cs1
ZINC000004803587,CC(C)(C)SCCNC(=O)c1ccc(F)cc1
ZINC000008263387,O=C(N[C@@H](c1ccc(Cl)cc1)C2CC2)c3cnccn3
ZINC000006758841,O=c1oc2ccc(Cl)cc2n1Cc3cccc(F)c3
ZINC000009049107,COC(=O)c1cccc(NC(=O)c2ccc(C)c(OC)c2)c1
ZINC000071759190,Cc1ccsc1CN(C)C(=O)CSC(C)C
ZINC000006811243,Cc1ccc2c(=O)cc(C(=O)NCc3ccccc3)oc2c1
ZINC000008484941,CCn1nnc2cc(C(=O)Nc3cc(C)ccc3C)ccc21
ZINC000021472089,COc1ccc(C(N)=O)c(OCc2cccc(Cl)c2)c1
ZINC000009053462,Cc1cc(NC(=O)Cc2c(Cl)cccc2Cl)no1
ZINC000534647167,CC[C@H](NC(=O)c1cccn1C2CC2)c3ncccc3C
ZINC000007985763,COCOC(=O)c1c(-c2ccccc2Cl)noc1C
